name,company,area,min_salary,max_salary,description,link
大数据平台开发工程师,易控智联,成都·龙泉驿区·大面,7.0,12.0,"本科以上学历，计算机、软件、电子信息相关理工科专业2、Java语言基础扎实，2年以上开发经验。熟悉IO、多线程、分布式、负载均衡、缓存、消息等技术3、熟练掌握面向对象的代码设计以及相应的设计方法4、熟练使用MySQL、Oracle等主流数据库；有Redis、MongoDB等NoSql型数据库经验优先5、熟练JavaEE技术栈；熟悉spring MVC,Hibernet等主流框架；了解HTML5、 JQuery、Vue等前端框架6、至少一年spring boot、spring cloud微服务开发经验7、掌握HTTP、HTTPS、WebScoket、TCP/IP、MQTT等通信协议8、熟悉常用的linux命令，shell脚本，了解devops，有docker使用经验9、良好的编程习惯，能够根据编码规范完成编码；良好的沟通表达能力和团队合作精神有车联网平台系统开发经验者优先",https://www.zhipin.com/job_detail/8ce1d6166a634a141nR72dW-FlJY.html?lid=4WKPvzxPgDT.search.213&securityId=jx8OIiEZthjBz-316axHYv8r7dt1LfdrHHza8iXPujyGsQotGkZg6szFo7j5EO1uvc7iTowi5BAX6QzJpFw1vnL-7WQzj0Z15GaBzKbsw19CeQ2q8KKX&sessionId=
大数据产品经理,广西南宁庆同元资...,成都·双流区·华阳,8.0,12.0,大数据产品经理：               职位详情后台产品	金融产品	大数据产品	用户增长	用户研究	Axure	证券从业	金融	职能描述:1.负责数据平台产品设计(包括用户画像系统，数据统计系统等);2负责后台产品设计(客户服务系统，工单系统等);3.做好行业竞品调研;4.通过数据产品系统推动用户增长;5.了解C端产品，能够督促外包做好C端产品设计及优化;6.协调资源推动产品落地。职位要求:1.本科及以上学历(理工科背景优先)，有相关数据产品后台设计经验;2.有过C端用户产品设计经验;3.做过用户增长相关工作;4.优秀的沟通能力、项目管理能力、较好的学习能力;5.具备强烈的责任心，优秀的行业分析、产品调研能力优先;6.具备证券从业资格可优先考虑。,https://www.zhipin.com/job_detail/af66bdb6571ac5221XN92Nm5F1dY.html?lid=4WKPvzxPgDT.search.67&securityId=u0rSiD5E8hddT-T1Rr6hQMarCZROHNB8oVdqotu2kNuBe_mFnZ9d2FeB1oTEHnLj5fLHbUF4ul-FU2JDEPR48CG70DnvAmJ9b258xc0Gzi-w32osMQ~~&sessionId=
大数据分析师,科睿埃迪,成都·武侯区·环球中心,8.0,13.0,岗位职责1、支持公司各业务部门的数据需求，从数据仓库中提取数据并反馈给业务部门；2、抽象业务需求形成固化的报表，为公司凝练系统化的业务分析与决策支持系统；3、配合其他分析师一起构建并完善公司各业务数据分析体系，帮助公司进行业务监控并参与重大战略决策分析；4、负责业务核心指标的监控和跟踪分析，并对异常波动情况进行分析和问题定位。任职资格1、本科及以上学历，计算机（网络)、电子信息、软件工程、（电气）自动化、测控、生仪、机电、数学或英语等专业；2、有计算机语言基础者优先；3、拥有出色的沟通能力和学习能力；4、拥有优秀的分析问题和解决问题能力。,https://www.zhipin.com/job_detail/12963b1ab5f711323nZ-0967GVU~.html?lid=4WKPvzxPgDT.search.75&securityId=nXocHr9bMOUHa-P1FXnTywtjE4USbeIK_k19VzL-IDmkWWMYW1Eu2iEtCn4qGfK3ywI7OTqvXnFkusMND4ZzT-q76W6uaIyy-nG8y1Qu97sqSp6hmw~~&sessionId=
大数据工程师,云翼数据,成都,8.0,12.0,主要职责：1.负责公司大数据/AI项目实施工作；2.负责项目数据清洗、转换、加载以及数据仓库建设；3.负责项目的数据模型设计、算法设计以及可视化展现；4.协助AI项目组实施工作，包括AI环境部署、样本标记、模型训练等专业能力：1.熟练掌握SQL语言，熟悉至少一种数据库产品；2.了解大数据架构Hadoop以及相关技术；3.较强的学习能力，能快速掌握公司产品的各种功能，并设计简洁高效的解决方案；4.较强的理解及沟通能力，能快速理解用户需求，语言表达能力和沟通能力强，善于倾听，有较好的服务意识；5.工作严谨细致，有较强应变能力，敢于承担压力并能主动思考，有责任心，具有良好的团队合作精神；6.欢迎有能力、有技术信仰的实习生前来一试;7.能接受出差，在职请勿投递简历.,https://www.zhipin.com/job_detail/21e80c75817cb93c1nR92dq6GVFQ.html?lid=4WKPvzxPgDT.search.48&securityId=bD59lju2uytpN-Q1m5b1TTJ9EWo5cRdcv1CVdZLzhb4qhwmZWVzl5khi_PkWtrGvRcyGsUFIzbxOJqzBpAfGyGwbBP0cmwA3EubQXgyFZ70GZRPe7ec~&sessionId=
大数据开发工程师,恩阶魔方,成都·武侯区·跳伞塔,8.0,13.0,岗位职责：1、熟悉数据仓库理论，进行需求分析；2、负责基于大数据平台Hive、Impala、Hbase、Spark、Flink、Kafka、Flume等组件应用程序设计、开发；3、负责基于ES、MPP数据库等应用程序设计、开发；4、负责Java、Shell、Python或Scala等程序编写，精通多线程、分布式编程；4、将开源社区新技术用于项目实践，具有修改源码的能力。岗位要求：1、精通微服务，熟练掌握Java、Python、Scala等编程语言，熟悉多线程编程；2、熟练掌握Hadoop各组件的工作原理；3、熟悉Linux/unix系统，熟练进行bash脚本开发；4、学习能力强，喜欢研究开源社区新技术，有团队观念，具备独立解决问题的能力；7、具有较强的业务需求分析能力、问题定位解决和沟通表达能力;8、具备较强的学习能力和主动性，具有良好的时间管理意识。优先录取：hadoop大数据工作经验2年以上，熟悉CDH和MPP优先。福利待遇：年终奖、生日礼物、体检、团队建设、五险一金、重大节日慰问、野外烧烤等工作环境：政府行业，工作稳定，有活力，摒弃大公司的刻板印象,https://www.zhipin.com/job_detail/dad5b628b1a055671nV_2tS8FlRV.html?lid=4WKPvzxPgDT.search.116&securityId=FEdFVi_Rh0kUB-o10qIYB2Ex1Ml-6MsWFJqVf1hOAwunzJs100qmWKIDjtgL0R7PPOr7zlnoN_TboG0n05o2rT3sTAEo23FYECM2ohPIuwcQZqD46jbb&sessionId=
大数据实施工程师,中思远,成都,8.0,13.0,"主要工作职责1. 负责各学校校本数据中心建设，包括项目管理、需求分析、功能设计、数据实施、测试、培训等；2. 数据实施工作，梳理业务主题和数据主题并建立数据标准，根据数据治理产品配置式地实施包含但不限于数据采集、数据清洗、实时/离线ETL、数据质量管理、数据分析等；3. 保证系统稳定高效运行，远程或现场支持问题解决和运维工作；4. 开展现场用户相关售前和培训工作。任职资格1. 大专及以上学历，计算机相关专业；2. 掌握Linux并能部署软件，掌握脚本语言shell或python；3. 熟悉数据治理方法与应用，掌握Kettle等ETL工具，掌握数据仓库架构和建设思路；4. 熟悉掌握SQl语句,postgres， mysql, sql server, oracle, hive中至少熟悉一项；5. 有数据治理或其它大数据相关项目实施和运维经验；6. 有项目管理经验或具备项目管理能力；7. 熟悉帆软/永洪/Smart BI/PowerBI等BI工具之一；8. 从事过教育行业或职业教育行业优先；9. 必须具有良好的沟通协调能力及一定的文档编写能力；10. 具有优秀的团队合作意识，思维严谨，责任心强，抗压能力强，客户服务意识好。",https://www.zhipin.com/job_detail/b85f39b5e7c35ab71Xd929m7GVdT.html?lid=4WKPvzxPgDT.search.123&securityId=P1DzljlL8D1xG-p1Dhpg4LctRHX15eww63nA4m6p4YvdLh0jIkcYACMFSsTnG29sjXdyLQ7RBLdsbe0pWSAf9QNi6nqcl5YPp1tbLM3m0tNCibD6pg~~&sessionId=
大数据开发,微银合创,成都,8.0,13.0,"技能要求：IMPALA，Spark，Python，DB2，Oracle，MySQL职位描述：1、基于公司大数据平台，设计大数据相关项目的技术方案；2、负责数据调研、数据接入、数据建模、数据清洗、数据映射、数据可视化等工作；3、负责对数据进行分析，为项目组提供大数据技术指导及分析手段支撑，BI报表输出；4、负责大数据平台的性能监控和持续优化；5、针对需求提供大数据分析技术解决方案；任职要求：1、本科及以上学历，1-3年以上工作经验，活跃、严谨的思维，理解能力强，交流沟通无障碍；2、熟练使用数仓、大数据工具，熟练使用SQL，熟悉Python或Java；3、熟悉oracle，db2，hive, spark, impala, kylin, ETL等技术，能独立承担报表设计和开发工作；4、良好的数据敏感度，能从海量数据提炼核心结果；有丰富的数据分析、挖掘、清洗和建模的经验；5、熟悉银行业务, 丰富的BI指标体系建设经验工作地址成都 - 高新区 - 吉泰五路88号香年广场T2楼1206号（天府三街地铁站",https://www.zhipin.com/job_detail/d5b2a0fc7584c34e1nVz0tW5FVRZ.html?lid=4WKPvzxPgDT.search.23&securityId=atvorIrH2Cs0m-d1V6Ok9HI8DilN03nULFcS6lwFXBvwp3g71mBQQtKb0bubfjU14JECJ6NCIgqK4kMksjI9ptwrAS3ZI247ANzMjwvrW1XuqSVD&sessionId=
大数据讲师,源码时代,成都·武侯区·新会展中心,8.0,13.0,岗位职责：1.参与基于Hadoop/Spark/Hbase/Hive生态系统的数据挖掘、大数据组件开发/维护/测试等；2.配合公司完成相关教学资料的研发、编写工作、培训课程等相关工作。 3.参与专业市场调研进行大数据项目、大数据课程研发和后期优化。4.按照教学相关要求高质量完成日常授课任务。  5.负责攻关技术难点，学习最新的技术，整理文档并分享。 6.完成领导临时交办的其他工作。任职要求：1.本科及以上学历。 2.3年及以上开发经验，精通Java语言并掌握一种统计分析和数据挖掘软件。 3.熟悉Hadoop体系结构、对Hadoop生态系统有较全面了解，同时具有源码级开发经验。 4.精通Hadoop/Spark/Hbase/Hive，并有实际项目经验。 5.有大数据项目开发经验，开发过storm，mapreduce，lucene/solr/elasticsearch等程序。6.熟悉linux操作系统并能进行shell脚本编程，熟悉mysql、Oracle等主流关系数据库和Redis、memcache等非关系数据库。 7.善于沟通，良好的表达能力，思路清晰、执行力强，乐于技术分享。 8.具有较强的技术文档整理、表达、分析与领导能力。9.有培训机构授课经验以及数据分析课程授课经验，有数据挖掘、数据分析、数据仓库、推荐算法等开发经验优先。,https://www.zhipin.com/job_detail/d5bc9c4c94b138011nF63d60F1JU.html?lid=4WKPvzxPgDT.search.26&securityId=SpyeB0eCDx-Fr-i1lV8bNOORhF9vHxKeoDRM6Z78eABSfbtIdkso1HrEfEY-IuOLSCozJ5Hhli6--mcCbS9JQNQiBhx9zmxv6uVyr82CvDqbqKeQ&sessionId=
Java工程师（大数据开发方向）,方舆科技,成都·武侯区·孵化园,8.0,12.0,入职即买五险一金，公司项目稳定发展，行业新锐，需要稳定长期发展的小伙伴加入我们职位职责：1.日常负责大数据平台的后台功能模块开发，写接口，撰写开发文档。2.大数据清洗处理（人口，交通，产业等相关数据）。3.定期做一些爬虫任务。4.上级交代的其他任务。职位要求：1.统招全日制本科及以上学历，计算机相关专业，有项目开发经验。2.熟练掌握java(有较强的代码逻辑能力者优先)，熟悉python或者node(不强制)，对爬虫感兴趣，有一定发爬虫能力。3.熟悉微服务架构，熟练掌握Spring、SpringBoot、SpringCloud、Mybatis等开源框架的使用，有服务性能优化经验。4.熟悉Posgresql/Mysql中的一种(熟悉Posgresql优先)，Redis等的设计开发及性能优化。5.有智慧城市大数据分析，地图可视化相关项目经验者优先，对数据挖掘、机器学习感兴趣者尤佳。6.参与过大型系统开发经验者和有过项目系统优化的优先。7.抗压能力强，具备强烈的责任心，目标驱动，结果导向，执行力强。,https://www.zhipin.com/job_detail/f89db95f1cddef411nF43tu-E1VY.html?lid=4WKPvzxPgDT.search.194&securityId=K0Zf4xTB9j3au-T1MG-7otIYv8_tOhtojLL4RG1FA4kOpUCxp0OlqnnDrqdroanJBKc_2lEv7Buboh64of-xPVWCl8_-vik3oCvkSLj-oxll32QApNs~&sessionId=
大数据研发工程师,亿字节,成都·锦江区·合江亭,8.0,12.0,"岗位职责：1.负责大数据平台基础服务的搭建、维护与调优。2.负责大数据平台应用的设计与开发。3.负责不同场景下数据应用的设计、开发与维护，包括数据采集、存储、计算、检索、统计分析等环节。4.数据处理加工（实时、T+X、离线），并确保数据准确性与稳定性。任职要求：1.熟练使用spark/flink开发数据处理程序。2.熟悉大数据生态常用技术，例如：hdfs、hive、elasticsearch、hbase、kafka、spark、flink等。3.熟悉Linux操作系统，熟练使用Linux命令与shell脚本。4.熟悉SQL语法，能编写复杂SQL(有Hive Spark SQL经验者优先) 。5.有HBase，Kafka, Elasticsearch集群维护与调优经验的优先。6、有银行数据流处理经验优先，2-5年工作经验。",https://www.zhipin.com/job_detail/4f279bd9b17142501XN72du9EVNU.html?lid=4WKPvzxPgDT.search.68&securityId=nET6Rbwhd8mTH-y1TUwVfRM1DuOnf4jERVuHb1I_1cHA8JBlDyPIG5XCIB3SX2UWMCGimflvQNrJ6g8Yzola6E1HVU7D0uLRgnd5cJmSlOvkwE0oNGc~&sessionId=
大数据开发,成都方位导向科技,成都·锦江区·静居寺,8.0,12.0,岗位职责：1、研究时空大数据技术，参与大数据GIS平台研发2、负责软件开发文档编写，与需求分析师沟通，独立完成开发过程中各类文档编写工作；3、负责大数据GIS平台在项目中的应用实施，独立与客户沟通，完成相关开发工作。岗位要求：1、计算机/应用数学等相关专业、全日制本科以上学历 ，1-3年工作经验;2、熟悉存储系统、分布式算法、计算机网络，理解大型分布式存储系统工作原理 ;3、熟悉Hadoop生态组件，拥有HDFS、Spark、HBase、MapReduce、Kafka等相关框架开发经验；4、熟悉GIS技术，如Arcgis、PostGIS等，能够处理矢量和栅格数据。5、熟练掌握JAVA、Scala编程语言。6、熟悉数据库技术、包括关系型数据库（如MySQL、PostgreSQL）和非关系型数据库（如Redis）。,https://www.zhipin.com/job_detail/51f0f11c1e3793dd1HR529q9EVFR.html?lid=4WKPvzxPgDT.search.19&securityId=rtq5CFvVEKdAy-r1vT6m9vqYeuEZBRiW20i5kJGd6Snwn20a8W7iy6A52EdfhPLBV2gqwSUR-4Y1mCtJxkbV7SxLXPR2rPWRXH5zFRPVzrK-iyveysE~&sessionId=
大数据开发工程师,明略科技,成都·锦江区·红星路,8.0,13.0,岗位职责：1.负责海量数据的实时&离线处理分析，包括数仓需求收集、方案设计，数据资产管理及数据治理等工作；2.负责大数据采集、清洗、分析、挖掘、机器学习等模块的开发和优化，保证数据质量和处理效率；3.参与离线数据ETL开发、大数据BI平台开发等工作；职位需求：1. 本科及以上学历，计算机、软件工程专业优先；三年以上大数据开发经验；2. 精通Java\Scala\Python其中至少一种开发语言；3. 熟悉Hadoop生态圈相关技术，了解Hadoop、Kafka、Spark、Flink等组件的工作原理；有海量数据的实际处理经验；5. 有数据仓库建设的经验；熟悉Elasticsearch、Hive、Kafka、Redis等常见中间件使用场景和技术原理；具备Elasticsearch、Kafka的部署运维经验者优先；6. 掌握Docker、k8s等工具的使用；7. 主动性强，具有良好的沟通、协调和组织能力，富有团队精神，有较强的文档编写能力；,https://www.zhipin.com/job_detail/201318a4211086041HZ_3N-5F1RT.html?lid=4WKPvzxPgDT.search.159&securityId=75A67mIo8uAlr-I16eSd4jycoqdGCTyPYS8pBVisMbYcHjXVe16mGNnEuZ1oP1Ka86qJ-tvQFNZV700nDbakmnvPH1EQjTcX7vLAM7HUlzNbu-8~&sessionId=
大数据运维工程师,中慧云启科技集团,成都·武侯区·新会展中心,8.0,12.0,岗位职责：1、负责大数据集群规划、搭建、部署等工作、持续支撑业务和数据量的扩张;2、参与业务架构设计，在设计阶段给出可运维性改进建议；3、深入研究大数据业务相关运维技术，持续优化集群服务架构；4、负责公司大数据平台的应用监控、7*24小时保障线上服务高效稳定运行等；5、负责运维相关课程的设计（教育方向）任职要求：1、本科以上学历，3年及3年以上相关工作经验；2、熟悉Linux系统、具有对kubernetes和docker熟练部署和使用尤佳、有教育实验平台系统维护经验者优先；3、熟悉脚本编程，shell/python尤佳；4、熟悉MySQL/Mongodb/Redis等数据库系统配置及维护；5、熟练掌握监控系统的配置和管理维护，不限于cacti/zabbix/Prometheus；6、熟悉Hadoop大数据处理组件，包括 HDFS、YARN、Hive、Zookeeper、HBase、Spark、Flink、Kafka、ES等；7、熟悉华为云/腾讯云/aliyun等云服务器的优先考虑；8、具有较强团队合作精神、良好的沟通能力和文档编写能力、具有一定的抗压力。,https://www.zhipin.com/job_detail/0377ffb5a4482cdb1n1-09-7ElVQ.html?lid=4WKPvzxPgDT.search.131&securityId=Jd2Uair62YMXi-m1wwB2iwBUiXq4CgXhO-M_GtykBJG8THaKvJhQjnL6Q73G_efAF0aaCOo6rfu0rrX8qyGITkVLxDuc_8L0R_3GLgUDOmzJQVVuW_uO&sessionId=
